order_id,warehouse,shipping_mode,planned_delivery_days,processing_days,actual_delivery_days,shipping_cost,handling_cost,return_flag,return_reason,return_cost,backorder_flag,on_time_flag
ORD-05771,Dallas DC,Standard,6,1.8,5.5,20.41,2.26,0,,0.0,0,1
ORD-05772,Dallas DC,Standard,6,1.6,6.2,22.56,3.27,0,,0.0,0,0
ORD-05773,Atlanta DC,Freight,7,1.6,7.5,35.12,3.83,0,,0.0,0,0
ORD-05774,Dallas DC,Standard,6,2.1,5.5,54.94,6.6,0,,0.0,0,1
ORD-05775,Atlanta DC,Standard,5,2.3,6.3,24.56,3.32,0,,0.0,0,0
ORD-05776,Chicago DC,Freight,6,1.7,5.3,150.63,9.62,0,,0.0,0,1
ORD-05777,Chicago DC,Standard,4,1.5,3.9,17.43,2.75,0,,0.0,0,1
ORD-05778,Newark DC,Standard,5,1.3,4.6,25.71,3.64,0,,0.0,0,1
ORD-05779,Newark DC,Freight,7,1.5,6.8,39.75,3.94,0,,0.0,0,1
ORD-05780,Reno DC,Standard,6,1.7,6.4,23.19,3.24,0,,0.0,0,0
ORD-05781,Dallas DC,Express,4,1.9,2.7,42.76,3.33,0,,0.0,0,1
ORD-05782,Chicago DC,Standard,4,1.5,2.9,15.58,2.74,0,,0.0,0,1
ORD-05783,Reno DC,Standard,6,2.2,6.4,23.42,4.08,0,,0.0,0,0
ORD-05784,Atlanta DC,Standard,5,1.9,5.6,17.84,2.65,0,,0.0,0,0
ORD-05785,Atlanta DC,Standard,5,3.0,6.4,37.71,8.71,0,,0.0,1,0
ORD-05786,Reno DC,Express,4,2.3,3.6,27.95,3.8,0,,0.0,0,1
ORD-05787,Dallas DC,Express,4,1.3,4.5,11.88,2.01,0,,0.0,0,0
ORD-05788,Newark DC,Standard,5,1.9,3.5,35.89,4.08,0,,0.0,0,1
ORD-05789,Newark DC,Standard,5,2.1,5.7,33.41,4.93,1,Incorrect component,793.84,0,0
ORD-05790,Atlanta DC,Standard,5,1.8,5.6,74.15,7.99,0,,0.0,0,0
ORD-05791,Dallas DC,Freight,8,2.2,6.5,60.43,5.12,0,,0.0,0,1
ORD-05792,Newark DC,Standard,5,2.1,4.7,39.22,5.55,0,,0.0,0,1
ORD-05793,Atlanta DC,Express,3,2.1,2.3,27.45,3.69,0,,0.0,0,1
ORD-05794,Chicago DC,Standard,4,2.1,3.4,9.22,2.19,0,,0.0,0,1
ORD-05795,Chicago DC,Freight,6,1.9,4.5,32.18,3.69,0,,0.0,0,1
ORD-05796,Reno DC,Standard,6,1.5,5.6,19.67,2.75,0,,0.0,0,1
ORD-05797,Chicago DC,Freight,6,1.6,5.0,37.28,4.11,0,,0.0,0,1
ORD-05798,Chicago DC,Standard,4,1.5,2.5,13.01,2.79,0,,0.0,0,1
ORD-05799,Dallas DC,Standard,6,1.0,4.9,25.58,3.73,0,,0.0,0,1
ORD-05800,Newark DC,Standard,5,1.4,3.5,21.87,3.0,0,,0.0,0,1
ORD-05801,Newark DC,Standard,5,1.9,5.1,27.97,3.97,0,,0.0,0,0
ORD-05802,Reno DC,Freight,8,1.8,9.7,77.64,6.28,0,,0.0,0,0
ORD-05803,Chicago DC,Standard,4,1.3,3.5,12.41,2.26,0,,0.0,0,1
ORD-05804,Dallas DC,Standard,6,1.1,7.0,26.08,3.33,1,Size mismatch,97.17,0,0
ORD-05805,Atlanta DC,Standard,5,1.7,3.5,43.97,5.04,0,,0.0,0,1
ORD-05806,Reno DC,Freight,8,2.0,6.6,22.85,3.12,0,,0.0,0,1
ORD-05807,Atlanta DC,Standard,5,2.1,4.7,14.58,2.66,0,,0.0,0,1
ORD-05808,Chicago DC,Standard,4,1.6,3.0,23.27,3.46,0,,0.0,0,1
ORD-05809,Dallas DC,Standard,6,1.5,4.5,54.43,7.47,0,,0.0,0,1
ORD-05810,Atlanta DC,Express,3,1.2,1.5,78.41,6.28,0,,0.0,0,1
ORD-05811,Reno DC,Express,4,1.7,2.5,23.75,3.0,0,,0.0,0,1
ORD-05812,Atlanta DC,Freight,7,2.2,7.9,35.74,3.89,0,,0.0,0,0
ORD-05813,Atlanta DC,Standard,5,2.0,5.5,19.98,3.18,0,,0.0,0,0
ORD-05814,Chicago DC,Standard,4,1.7,2.5,22.46,4.59,0,,0.0,0,1
ORD-05815,Dallas DC,Freight,8,1.5,7.7,18.66,2.18,0,,0.0,0,1
ORD-05816,Reno DC,Freight,8,2.0,6.5,24.38,2.88,0,,0.0,0,1
ORD-05817,Dallas DC,Freight,8,2.4,9.2,42.08,2.84,0,,0.0,0,0
ORD-05818,Chicago DC,Freight,6,1.9,4.5,37.14,4.5,0,,0.0,0,1
ORD-05819,Reno DC,Express,4,1.3,2.5,131.54,8.39,0,,0.0,0,1
ORD-05820,Reno DC,Express,4,1.0,4.2,66.13,5.03,0,,0.0,0,0
ORD-05821,Dallas DC,Freight,8,1.4,6.5,25.88,2.64,0,,0.0,0,1
ORD-05822,Atlanta DC,Freight,7,1.6,6.1,44.22,4.34,0,,0.0,0,1
ORD-05823,Reno DC,Express,4,1.6,3.6,31.86,3.1,1,Size mismatch,214.73,0,1
ORD-05824,Atlanta DC,Standard,5,1.9,5.2,41.9,5.18,0,,0.0,0,0
ORD-05825,Atlanta DC,Express,3,2.4,2.8,13.0,2.2,0,,0.0,0,1
ORD-05826,Newark DC,Standard,5,1.3,4.0,90.58,9.28,0,,0.0,0,1
ORD-05827,Newark DC,Standard,5,2.0,4.5,21.55,2.94,0,,0.0,0,1
ORD-05828,Newark DC,Freight,7,1.6,6.5,45.98,4.51,0,,0.0,0,1
ORD-05829,Newark DC,Standard,5,1.7,3.5,39.49,4.43,0,,0.0,0,1
ORD-05830,Dallas DC,Express,4,2.5,3.1,30.73,2.97,0,,0.0,0,1
ORD-05831,Newark DC,Express,3,2.1,2.7,22.18,2.76,0,,0.0,0,1
ORD-05832,Atlanta DC,Freight,7,1.6,6.0,31.57,3.62,0,,0.0,0,1
ORD-05833,Newark DC,Standard,5,1.4,5.6,15.99,2.41,0,,0.0,0,0
ORD-05834,Dallas DC,Express,4,2.7,4.4,21.52,2.3,0,,0.0,0,0
ORD-05835,Newark DC,Standard,5,1.4,4.0,13.83,2.65,0,,0.0,0,1
ORD-05836,Dallas DC,Standard,6,2.1,4.5,51.08,5.76,0,,0.0,0,1
ORD-05837,Reno DC,Express,4,1.1,3.2,151.22,9.72,0,,0.0,0,1
ORD-05838,Reno DC,Standard,6,1.9,5.8,8.4,2.19,0,,0.0,0,1
ORD-05839,Dallas DC,Express,4,1.4,2.6,28.74,3.16,0,,0.0,0,1
ORD-05840,Dallas DC,Standard,6,1.5,4.8,15.96,2.46,0,,0.0,0,1
ORD-05841,Atlanta DC,Standard,5,1.7,4.6,21.19,3.31,0,,0.0,0,1
ORD-05842,Newark DC,Standard,5,1.8,3.5,21.12,3.15,1,Color mismatch,76.77,0,1
ORD-05843,Atlanta DC,Standard,5,0.9,3.6,67.02,7.34,0,,0.0,0,1
ORD-05844,Newark DC,Freight,7,1.7,7.6,19.37,2.44,0,,0.0,0,0
ORD-05845,Newark DC,Standard,5,1.9,4.5,9.35,2.17,1,Compatibility issue,32.84,0,1
ORD-05846,Newark DC,Express,3,1.5,1.5,28.97,3.25,0,,0.0,0,1
ORD-05847,Atlanta DC,Standard,5,2.2,6.3,10.34,5.61,0,,0.0,1,0
ORD-05848,Dallas DC,Freight,8,2.5,9.8,57.94,4.13,0,,0.0,0,0
ORD-05849,Chicago DC,Standard,4,1.3,2.5,49.46,8.23,0,,0.0,0,1
ORD-05850,Newark DC,Standard,5,1.3,4.1,50.18,6.52,0,,0.0,0,1
ORD-05851,Reno DC,Standard,6,2.3,5.4,32.56,5.01,0,,0.0,0,1
ORD-05852,Newark DC,Freight,7,1.5,6.7,63.39,4.99,0,,0.0,0,1
ORD-05853,Newark DC,Freight,7,1.9,5.6,28.18,3.24,0,,0.0,0,1
ORD-05854,Chicago DC,Express,2,1.1,1.3,10.75,2.02,0,,0.0,0,1
ORD-05855,Chicago DC,Standard,4,2.2,2.5,17.37,3.36,0,,0.0,0,1
ORD-05856,Newark DC,Standard,5,2.0,5.3,13.5,2.77,0,,0.0,0,0
ORD-05857,Chicago DC,Express,2,2.0,1.0,48.78,6.38,0,,0.0,0,1
ORD-05858,Chicago DC,Express,2,1.5,1.0,14.72,2.45,0,,0.0,0,1
ORD-05859,Dallas DC,Freight,8,3.0,9.3,31.81,3.03,0,,0.0,0,0
ORD-05860,Chicago DC,Express,2,1.3,2.2,16.94,2.4,0,,0.0,0,0
ORD-05861,Reno DC,Standard,6,1.2,5.0,16.31,2.69,0,,0.0,0,1
ORD-05862,Reno DC,Express,4,1.3,3.7,115.84,7.46,0,,0.0,0,1
ORD-05863,Atlanta DC,Freight,7,1.5,6.0,47.92,4.07,0,,0.0,0,1
ORD-05864,Reno DC,Express,4,2.0,3.1,31.65,3.5,0,,0.0,0,1
ORD-05865,Chicago DC,Standard,4,1.5,2.8,64.49,7.77,0,,0.0,0,1
ORD-05866,Dallas DC,Express,4,1.3,3.1,61.54,4.64,0,,0.0,0,1
ORD-05867,Newark DC,Express,3,1.4,2.2,39.17,4.41,0,,0.0,0,1
ORD-05868,Reno DC,Freight,8,1.5,7.5,66.49,5.22,0,,0.0,0,1
ORD-05869,Reno DC,Freight,8,1.9,7.7,19.34,2.29,0,,0.0,0,1
ORD-05870,Reno DC,Express,4,1.0,4.0,51.4,4.56,0,,0.0,0,1
ORD-05871,Newark DC,Freight,7,2.5,5.5,26.55,3.07,0,,0.0,0,1
ORD-05872,Dallas DC,Standard,6,1.1,7.2,55.84,5.4,0,,0.0,0,0
ORD-05873,Newark DC,Standard,5,1.8,4.8,17.26,2.8,0,,0.0,0,1
ORD-05874,Atlanta DC,Standard,5,1.2,5.0,32.38,4.38,0,,0.0,0,1
ORD-05875,Chicago DC,Freight,6,1.0,6.6,131.31,8.83,0,,0.0,0,0
ORD-05876,Chicago DC,Standard,4,1.7,2.6,32.55,5.49,0,,0.0,0,1
ORD-05877,Chicago DC,Standard,4,1.7,3.1,13.03,2.53,1,Damaged in transit,331.8,0,1
ORD-05878,Newark DC,Express,3,1.8,2.3,19.13,2.69,1,Compatibility issue,100.06,0,1
ORD-05879,Reno DC,Freight,8,2.2,6.5,22.89,2.69,0,,0.0,0,1
ORD-05880,Dallas DC,Express,4,2.6,6.2,23.86,2.61,0,,0.0,0,0
ORD-05881,Newark DC,Standard,5,1.7,3.9,24.37,3.72,0,,0.0,0,1
ORD-05882,Dallas DC,Freight,8,2.5,7.2,53.82,4.07,0,,0.0,0,1
ORD-05883,Atlanta DC,Freight,7,1.1,7.0,106.67,6.09,0,,0.0,0,1
ORD-05884,Atlanta DC,Freight,7,1.5,6.7,14.46,2.35,0,,0.0,0,1
ORD-05885,Reno DC,Standard,6,1.3,6.6,63.81,7.62,0,,0.0,0,0
ORD-05886,Atlanta DC,Freight,7,1.9,7.5,41.65,3.23,0,,0.0,0,0
ORD-05887,Reno DC,Standard,6,2.0,4.5,43.77,4.56,0,,0.0,0,1
ORD-05888,Atlanta DC,Standard,5,1.4,4.5,43.61,4.87,0,,0.0,0,1
ORD-05889,Dallas DC,Standard,6,3.4,8.1,8.66,5.2,0,,0.0,1,0
ORD-05890,Chicago DC,Standard,4,1.6,2.9,20.21,3.49,0,,0.0,0,1
ORD-05891,Newark DC,Standard,5,1.3,5.4,11.55,2.27,0,,0.0,0,0
ORD-05892,Reno DC,Standard,6,1.8,5.3,15.16,2.76,0,,0.0,0,1
ORD-05893,Dallas DC,Standard,6,1.4,5.2,9.3,2.08,0,,0.0,0,1
ORD-05894,Chicago DC,Express,2,1.4,1.0,64.73,4.82,0,,0.0,0,1
ORD-05895,Dallas DC,Freight,8,2.7,10.1,55.41,4.33,0,,0.0,0,0
ORD-05896,Dallas DC,Standard,6,2.1,5.0,19.09,3.05,0,,0.0,0,1
ORD-05897,Dallas DC,Express,4,2.1,2.5,18.95,2.62,0,,0.0,0,1
ORD-05898,Newark DC,Express,3,1.1,1.5,212.59,15.66,0,,0.0,0,1
ORD-05899,Dallas DC,Standard,6,1.7,6.2,14.65,2.51,0,,0.0,0,0
ORD-05900,Chicago DC,Standard,4,1.3,2.6,27.06,3.49,0,,0.0,0,1
ORD-05901,Reno DC,Standard,6,1.3,6.1,8.85,1.99,0,,0.0,0,0
ORD-05902,Dallas DC,Standard,6,4.8,10.7,30.99,7.08,0,,0.0,1,0
ORD-05903,Atlanta DC,Freight,7,2.4,5.5,32.61,3.3,0,,0.0,0,1
ORD-05904,Reno DC,Express,4,1.4,2.5,22.86,2.48,0,,0.0,0,1
ORD-05905,Chicago DC,Standard,4,1.3,4.7,30.48,3.99,0,,0.0,0,0
ORD-05906,Atlanta DC,Standard,5,1.7,3.8,128.26,13.9,0,,0.0,0,1
ORD-05907,Reno DC,Freight,8,2.0,7.4,71.53,5.54,0,,0.0,0,1
ORD-05908,Reno DC,Freight,8,1.4,6.7,80.85,5.05,0,,0.0,0,1
ORD-05909,Dallas DC,Standard,6,1.7,6.7,12.76,2.16,0,,0.0,0,0
ORD-05910,Reno DC,Express,4,1.7,4.0,34.25,3.93,0,,0.0,0,1
ORD-05911,Dallas DC,Express,4,1.8,5.6,24.69,2.55,0,,0.0,0,0
ORD-05912,Dallas DC,Standard,6,2.1,6.1,18.44,2.4,0,,0.0,0,0
ORD-05913,Reno DC,Standard,6,0.9,6.6,19.95,2.99,0,,0.0,0,0
ORD-05914,Chicago DC,Standard,4,1.8,2.5,55.01,7.68,0,,0.0,0,1
ORD-05915,Chicago DC,Freight,6,1.8,4.5,21.74,2.26,0,,0.0,0,1
ORD-05916,Dallas DC,Standard,6,1.9,4.6,11.48,2.51,1,Damaged in transit,97.24,0,1
ORD-05917,Newark DC,Standard,5,1.4,6.3,95.61,8.61,0,,0.0,0,0
ORD-05918,Reno DC,Standard,6,1.7,5.6,97.5,10.35,0,,0.0,0,1
ORD-05919,Newark DC,Freight,7,2.3,7.5,40.97,4.21,0,,0.0,0,0
ORD-05920,Atlanta DC,Express,3,1.9,2.4,16.19,2.76,0,,0.0,0,1
ORD-05921,Dallas DC,Freight,8,1.8,7.4,41.15,3.3,0,,0.0,0,1
ORD-05922,Reno DC,Standard,6,1.8,5.7,18.49,2.45,0,,0.0,0,1
ORD-05923,Chicago DC,Express,2,1.7,1.0,91.49,8.16,0,,0.0,0,1
ORD-05924,Atlanta DC,Express,3,1.1,2.7,84.66,5.95,0,,0.0,0,1
ORD-05925,Dallas DC,Standard,6,1.5,5.6,12.49,2.34,0,,0.0,0,1
ORD-05926,Dallas DC,Express,4,1.4,2.5,137.86,8.5,0,,0.0,0,1
ORD-05927,Chicago DC,Standard,4,2.1,2.5,26.93,5.1,0,,0.0,0,1
ORD-05928,Chicago DC,Freight,6,2.0,4.5,11.24,2.12,0,,0.0,0,1
ORD-05929,Dallas DC,Express,4,1.8,4.4,23.68,2.78,0,,0.0,0,0
ORD-05930,Newark DC,Standard,5,1.8,3.5,48.9,7.07,0,,0.0,0,1
ORD-05931,Dallas DC,Standard,6,1.2,4.6,28.81,3.74,0,,0.0,0,1
ORD-05932,Newark DC,Freight,7,1.8,5.5,30.0,3.32,0,,0.0,0,1
ORD-05933,Dallas DC,Standard,6,3.7,6.4,37.13,8.05,0,,0.0,1,0
ORD-05934,Newark DC,Standard,5,1.9,5.3,12.17,2.43,0,,0.0,0,0
ORD-05935,Dallas DC,Express,4,1.1,4.1,41.38,3.86,1,Style preference,416.89,0,0
ORD-05936,Atlanta DC,Standard,5,2.3,3.5,11.49,2.12,0,,0.0,0,1
ORD-05937,Newark DC,Standard,5,1.7,5.2,31.3,3.98,0,,0.0,0,0
ORD-05938,Newark DC,Standard,5,1.6,4.1,20.3,3.86,0,,0.0,0,1
ORD-05939,Newark DC,Freight,7,1.6,6.5,86.22,5.23,0,,0.0,0,1
ORD-05940,Reno DC,Standard,6,1.4,6.7,14.33,2.44,0,,0.0,0,0
ORD-05941,Newark DC,Standard,5,1.2,4.2,17.66,2.81,0,,0.0,0,1
ORD-05942,Newark DC,Express,3,1.5,2.6,24.23,2.73,0,,0.0,0,1
ORD-05943,Atlanta DC,Freight,7,2.0,6.2,20.25,2.69,0,,0.0,0,1
ORD-05944,Chicago DC,Standard,4,1.4,2.5,32.11,5.46,0,,0.0,0,1
ORD-05945,Newark DC,Express,3,1.5,1.5,103.87,7.56,1,Order error,309.71,0,1
ORD-05946,Atlanta DC,Freight,7,2.0,6.7,47.04,4.69,0,,0.0,0,1
ORD-05947,Atlanta DC,Standard,5,1.7,4.3,24.51,3.6,0,,0.0,0,1
ORD-05948,Atlanta DC,Standard,5,1.0,4.1,34.75,4.44,0,,0.0,0,1
ORD-05949,Reno DC,Standard,6,1.2,4.5,41.14,4.93,1,Order error,113.03,0,1
ORD-05950,Chicago DC,Standard,4,1.2,3.5,91.38,9.63,0,,0.0,0,1
ORD-05951,Dallas DC,Freight,8,2.5,9.2,61.8,4.92,0,,0.0,0,0
ORD-05952,Dallas DC,Express,4,1.5,3.1,66.81,4.96,0,,0.0,0,1
ORD-05953,Reno DC,Express,4,2.0,3.3,26.65,2.64,0,,0.0,0,1
ORD-05954,Chicago DC,Express,2,1.0,1.0,18.21,2.53,0,,0.0,0,1
ORD-05955,Atlanta DC,Standard,5,1.0,4.6,45.48,5.45,0,,0.0,0,1
ORD-05956,Newark DC,Freight,7,2.2,6.3,13.79,2.28,0,,0.0,0,1
ORD-05957,Atlanta DC,Standard,5,3.8,6.1,15.08,5.83,0,,0.0,1,0
ORD-05958,Reno DC,Standard,6,1.0,4.5,78.69,8.18,0,,0.0,0,1
ORD-05959,Atlanta DC,Express,3,2.1,4.4,19.94,2.61,0,,0.0,0,0
ORD-05960,Dallas DC,Freight,8,3.1,9.4,30.88,2.45,0,,0.0,0,0
ORD-05961,Atlanta DC,Standard,5,1.1,4.8,95.77,9.34,0,,0.0,0,1
ORD-05962,Dallas DC,Express,4,1.2,2.5,117.53,8.5,0,,0.0,0,1
ORD-05963,Atlanta DC,Standard,5,2.1,4.5,14.8,2.98,0,,0.0,0,1
ORD-05964,Newark DC,Standard,5,1.3,3.5,19.78,3.46,0,,0.0,0,1
ORD-05965,Reno DC,Standard,6,1.8,4.5,23.33,2.78,0,,0.0,0,1
ORD-05966,Chicago DC,Express,2,1.4,1.6,13.45,2.6,0,,0.0,0,1
ORD-05967,Newark DC,Freight,7,1.8,5.5,30.78,3.9,0,,0.0,0,1
ORD-05968,Atlanta DC,Standard,5,1.6,5.6,20.21,2.31,0,,0.0,0,0
ORD-05969,Atlanta DC,Express,3,1.7,3.1,18.11,2.38,0,,0.0,0,0
ORD-05970,Chicago DC,Express,2,1.6,1.0,13.45,2.62,0,,0.0,0,1
ORD-05971,Atlanta DC,Standard,5,0.9,5.1,71.13,7.59,0,,0.0,0,0
ORD-05972,Chicago DC,Express,2,1.4,1.6,208.72,14.21,0,,0.0,0,1
ORD-05973,Reno DC,Standard,6,2.5,8.6,24.31,6.18,0,,0.0,1,0
ORD-05974,Atlanta DC,Freight,7,2.4,7.3,21.83,2.15,0,,0.0,0,0
ORD-05975,Chicago DC,Standard,4,1.4,3.1,115.25,10.59,0,,0.0,0,1
ORD-05976,Chicago DC,Standard,4,1.6,2.9,16.16,2.27,0,,0.0,0,1
ORD-05977,Newark DC,Express,3,1.4,3.7,18.07,2.19,0,,0.0,0,0
ORD-05978,Reno DC,Standard,6,1.8,4.5,12.5,2.38,0,,0.0,0,1
ORD-05979,Atlanta DC,Standard,5,1.1,4.9,26.94,3.87,0,,0.0,0,1
ORD-05980,Dallas DC,Standard,6,2.1,6.6,15.13,2.94,0,,0.0,0,0
ORD-05981,Reno DC,Standard,6,3.9,8.9,42.36,7.63,1,Late delivery,266.07,1,0
ORD-05982,Chicago DC,Standard,4,1.1,3.2,13.87,2.49,0,,0.0,0,1
ORD-05983,Newark DC,Standard,5,1.2,3.5,31.54,4.39,0,,0.0,0,1
ORD-05984,Newark DC,Standard,5,1.5,4.9,27.46,3.49,0,,0.0,0,1
ORD-05985,Reno DC,Standard,6,1.7,6.2,53.5,4.97,0,,0.0,0,0
ORD-05986,Newark DC,Standard,5,1.5,3.9,99.41,9.13,0,,0.0,0,1
ORD-05987,Dallas DC,Standard,6,1.3,5.8,43.7,4.77,0,,0.0,0,1
ORD-05988,Chicago DC,Standard,4,1.4,2.5,28.72,4.8,0,,0.0,0,1
ORD-05989,Chicago DC,Standard,4,1.7,4.2,57.27,6.02,0,,0.0,0,0
ORD-05990,Chicago DC,Standard,4,1.6,3.5,88.57,9.08,0,,0.0,0,1
ORD-05991,Chicago DC,Express,2,1.7,1.0,27.7,3.09,0,,0.0,0,1
ORD-05992,Dallas DC,Freight,8,1.9,7.1,50.82,4.78,0,,0.0,0,1
ORD-05993,Newark DC,Express,3,1.2,1.8,143.68,9.58,1,Damaged packaging,337.66,0,1
ORD-05994,Reno DC,Standard,6,1.5,4.5,19.77,3.51,1,Damaged in transit,378.41,0,1
ORD-05995,Newark DC,Standard,5,3.1,5.4,30.01,6.57,0,,0.0,1,0
ORD-05996,Newark DC,Express,3,1.3,3.2,17.75,2.12,0,,0.0,0,0
ORD-05997,Dallas DC,Standard,6,3.1,6.6,12.9,2.16,0,,0.0,0,0
ORD-05998,Atlanta DC,Freight,7,1.7,7.4,27.33,2.56,0,,0.0,0,0
ORD-05999,Dallas DC,Standard,6,3.4,7.7,15.31,6.05,0,,0.0,1,0
ORD-06000,Newark DC,Freight,7,1.9,5.5,36.7,4.26,0,,0.0,0,1
ORD-06001,Atlanta DC,Express,3,1.6,2.9,14.35,2.08,0,,0.0,0,1
ORD-06002,Dallas DC,Freight,8,2.1,9.0,92.74,7.21,0,,0.0,0,0
ORD-06003,Reno DC,Standard,6,1.8,6.6,18.86,2.61,0,,0.0,0,0
ORD-06004,Reno DC,Standard,6,1.3,5.1,19.5,3.22,0,,0.0,0,1
ORD-06005,Atlanta DC,Express,3,1.4,2.2,190.32,12.08,0,,0.0,0,1
ORD-06006,Dallas DC,Freight,8,2.6,9.8,41.18,3.31,0,,0.0,0,0
ORD-06007,Chicago DC,Standard,4,1.5,3.1,23.26,3.33,0,,0.0,0,1
ORD-06008,Dallas DC,Standard,6,2.0,4.5,11.24,2.14,0,,0.0,0,1
ORD-06009,Newark DC,Standard,5,1.7,5.0,12.73,2.29,0,,0.0,0,1
ORD-06010,Dallas DC,Freight,8,2.9,8.8,52.08,3.84,1,Assembly issue,396.62,0,0
ORD-06011,Dallas DC,Express,4,1.3,4.6,17.11,2.12,0,,0.0,0,0
ORD-06012,Newark DC,Standard,5,1.5,5.8,7.89,2.04,0,,0.0,0,0
ORD-06013,Newark DC,Standard,5,1.1,5.2,17.07,2.51,0,,0.0,0,0
ORD-06014,Chicago DC,Freight,6,2.4,6.8,25.08,2.99,0,,0.0,0,0
ORD-06015,Chicago DC,Freight,6,1.5,4.6,22.66,2.87,0,,0.0,0,1
ORD-06016,Atlanta DC,Freight,7,3.3,8.5,35.48,7.52,0,,0.0,1,0
ORD-06017,Atlanta DC,Standard,5,2.7,6.8,46.86,9.02,0,,0.0,1,0
ORD-06018,Newark DC,Express,3,1.5,1.5,16.71,2.5,0,,0.0,0,1
ORD-06019,Atlanta DC,Freight,7,1.6,5.5,28.61,3.41,0,,0.0,0,1
ORD-06020,Newark DC,Standard,5,1.4,3.5,58.05,5.32,1,Color mismatch,172.83,0,1
ORD-06021,Newark DC,Freight,7,2.1,5.5,20.76,2.46,0,,0.0,0,1
ORD-06022,Atlanta DC,Standard,5,1.6,5.6,29.18,3.58,0,,0.0,0,0
ORD-06023,Chicago DC,Standard,4,1.1,3.7,22.69,3.55,0,,0.0,0,1
ORD-06024,Dallas DC,Freight,8,2.3,7.9,42.34,3.33,0,,0.0,0,1
ORD-06025,Reno DC,Standard,6,1.7,5.3,13.99,2.53,0,,0.0,0,1
ORD-06026,Dallas DC,Standard,6,2.7,5.4,30.13,3.74,0,,0.0,0,1
ORD-06027,Newark DC,Express,3,1.5,3.0,11.5,2.22,0,,0.0,0,1
ORD-06028,Chicago DC,Freight,6,4.4,8.1,19.66,5.72,0,,0.0,1,0
ORD-06029,Newark DC,Express,3,1.3,1.9,31.17,3.33,0,,0.0,0,1
ORD-06030,Newark DC,Standard,5,1.5,3.5,41.42,4.76,0,,0.0,0,1
ORD-06031,Dallas DC,Standard,6,1.0,7.0,47.37,5.08,0,,0.0,0,0
ORD-06032,Reno DC,Standard,6,1.0,5.6,49.1,5.21,0,,0.0,0,1
ORD-06033,Atlanta DC,Standard,5,2.3,5.2,17.81,3.0,1,Setup difficulty,177.7,0,0
ORD-06034,Atlanta DC,Standard,5,1.7,3.5,45.12,4.94,0,,0.0,0,1
ORD-06035,Atlanta DC,Standard,5,1.2,4.8,92.27,9.3,0,,0.0,0,1
ORD-06036,Reno DC,Standard,6,1.0,6.7,103.39,9.37,0,,0.0,0,0
ORD-06037,Dallas DC,Standard,6,1.6,4.5,16.3,2.09,0,,0.0,0,1
ORD-06038,Newark DC,Freight,7,1.6,6.5,50.44,4.63,0,,0.0,0,1
ORD-06039,Newark DC,Standard,5,1.9,5.1,19.46,3.05,0,,0.0,0,0
ORD-06040,Reno DC,Standard,6,2.0,5.3,55.09,5.21,0,,0.0,0,1
ORD-06041,Dallas DC,Express,4,3.9,4.1,11.81,5.43,0,,0.0,1,0
ORD-06042,Newark DC,Freight,7,1.9,5.8,55.32,5.65,0,,0.0,0,1
ORD-06043,Atlanta DC,Standard,5,1.0,3.5,103.38,10.24,0,,0.0,0,1
ORD-06044,Reno DC,Standard,6,1.6,5.4,18.41,3.44,0,,0.0,0,1
ORD-06045,Reno DC,Express,4,1.3,2.5,26.24,3.32,0,,0.0,0,1
ORD-06046,Reno DC,Express,4,1.7,3.4,31.53,3.18,0,,0.0,0,1
ORD-06047,Chicago DC,Standard,4,1.8,2.5,10.8,2.54,0,,0.0,0,1
ORD-06048,Dallas DC,Standard,6,2.1,5.1,31.53,4.34,0,,0.0,0,1
ORD-06049,Reno DC,Standard,6,1.6,6.5,18.85,2.98,0,,0.0,0,0
ORD-06050,Dallas DC,Express,4,1.7,3.4,15.62,2.2,0,,0.0,0,1
ORD-06051,Reno DC,Freight,8,1.8,6.9,57.49,5.83,0,,0.0,0,1
ORD-06052,Newark DC,Standard,5,1.7,4.3,31.72,3.99,0,,0.0,0,1
ORD-06053,Reno DC,Express,4,1.6,4.1,149.96,11.4,0,,0.0,0,0
ORD-06054,Reno DC,Freight,8,1.4,8.3,21.39,2.1,0,,0.0,0,0
ORD-06055,Atlanta DC,Freight,7,2.5,7.4,30.98,3.75,0,,0.0,0,0
ORD-06056,Chicago DC,Standard,4,1.8,3.1,45.22,5.26,0,,0.0,0,1
ORD-06057,Dallas DC,Freight,8,2.9,9.0,31.65,3.04,0,,0.0,0,0
ORD-06058,Atlanta DC,Express,3,1.3,2.0,45.37,4.56,0,,0.0,0,1
ORD-06059,Newark DC,Standard,5,1.8,3.5,20.33,3.09,0,,0.0,0,1
ORD-06060,Dallas DC,Standard,6,2.0,5.4,21.22,3.58,0,,0.0,0,1
ORD-06061,Atlanta DC,Express,3,2.4,2.6,29.93,3.49,0,,0.0,0,1
ORD-06062,Chicago DC,Standard,4,2.0,2.5,11.99,2.79,0,,0.0,0,1
ORD-06063,Atlanta DC,Standard,5,3.2,6.9,69.68,10.22,0,,0.0,1,0
ORD-06064,Newark DC,Standard,5,1.6,3.5,151.53,13.88,0,,0.0,0,1
ORD-06065,Chicago DC,Standard,4,1.0,5.2,51.65,5.26,0,,0.0,0,0
ORD-06066,Newark DC,Express,3,1.7,3.1,11.7,2.07,0,,0.0,0,0
