order_id,order_date,region,state,customer_segment,sales_channel,product_category,product_subcategory,product_name,units,unit_price,discount_pct,cogs_per_unit
ORD-03018,2024-07-11,Southwest,New Mexico,SMB,Distributor,Office Supplies,Ink,Toner Cartridge,70,79.26,0.0996,41.17
ORD-03019,2025-03-11,Midwest,Illinois,Enterprise,Distributor,Industrial,Maintenance,Seal Pack,12,60.72,0.0579,28.12
ORD-03020,2024-07-21,Northeast,Pennsylvania,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,85,30.49,0.0879,12.47
ORD-03021,2024-04-04,Southeast,Georgia,Consumer,Online,Apparel,Branded Gear,Event Tee,5,21.5,0.123,9.49
ORD-03022,2025-12-24,Midwest,Illinois,SMB,Online,Electronics,Accessories,Pro Headset,8,187.54,0.1403,117.4
ORD-03023,2025-07-11,Southeast,Florida,Consumer,Online,Electronics,Accessories,Conference Cam,2,201.11,0.1715,141.45
ORD-03024,2024-09-18,Northeast,Pennsylvania,SMB,Direct Sales,Apparel,Safety Wear,Safety Vest,43,27.74,0.1024,12.42
ORD-03025,2024-11-04,West,Colorado,SMB,Retail,Industrial,Tools,Inspection Kit,3,143.74,0.0834,76.35
ORD-03026,2024-10-27,West,California,SMB,Online,Electronics,Networking,Secure Gateway,8,461.23,0.1139,303.59
ORD-03027,2025-10-24,Southeast,North Carolina,Consumer,Direct Sales,Industrial,Maintenance,Filter Module,6,130.46,0.0936,78.72
ORD-03028,2024-04-14,Northeast,New York,SMB,Direct Sales,Industrial,Components,Bearing Set,8,88.69,0.0732,43.61
ORD-03029,2024-02-19,West,Washington,Consumer,Online,Apparel,Branded Gear,Event Tee,4,21.62,0.1497,7.61
ORD-03030,2025-03-29,West,Washington,Consumer,Retail,Apparel,Uniforms,Team Hoodie,14,61.84,0.1261,25.75
ORD-03031,2025-02-06,Southwest,Arizona,Enterprise,Direct Sales,Furniture,Desks,Lift Desk,4,697.99,0.1334,400.57
ORD-03032,2024-06-07,Southeast,Georgia,SMB,Online,Electronics,Networking,Mesh Router,6,238.75,0.1764,154.63
ORD-03033,2024-02-27,Northeast,Massachusetts,Consumer,Online,Industrial,Maintenance,Lubricant Kit,3,70.94,0.1224,37.38
ORD-03034,2025-07-07,Midwest,Michigan,Consumer,Online,Electronics,Networking,Smart Switch,3,316.13,0.1456,205.93
ORD-03035,2025-01-19,West,California,Consumer,Online,Apparel,Safety Wear,Protective Jacket,7,83.24,0.128,36.38
ORD-03036,2025-11-27,Southwest,Texas,Consumer,Online,Industrial,Components,Hydraulic Valve,6,305.65,0.1112,165.81
ORD-03037,2025-03-02,Southeast,Florida,Enterprise,Distributor,Electronics,Tablets,Orbit Tablet,6,687.99,0.1625,449.31
ORD-03038,2024-11-04,Southwest,New Mexico,SMB,Retail,Electronics,Networking,Secure Gateway,8,425.17,0.1071,285.63
ORD-03039,2024-12-14,Northeast,New York,Consumer,Online,Apparel,Safety Wear,Safety Vest,19,24.85,0.1403,8.9
ORD-03040,2025-07-09,West,Colorado,SMB,Distributor,Office Supplies,Paper,Premium Paper Box,19,55.39,0.0931,23.52
ORD-03041,2025-06-22,Southeast,North Carolina,Enterprise,Distributor,Industrial,Tools,Diagnostic Meter,20,276.0,0.0904,167.95
ORD-03042,2024-02-24,Northeast,Pennsylvania,SMB,Direct Sales,Electronics,Tablets,Astra Tablet,4,568.92,0.0984,401.08
ORD-03043,2025-03-24,West,California,Consumer,Retail,Apparel,Branded Gear,Embroidered Cap,6,17.84,0.138,7.99
ORD-03044,2024-03-26,Southeast,Georgia,SMB,Retail,Office Supplies,Organizers,Desk Organizer,37,33.78,0.071,18.27
ORD-03045,2024-03-02,Southwest,Arizona,Consumer,Online,Apparel,Uniforms,Shift Uniform,15,43.59,0.1153,19.69
ORD-03046,2025-05-14,Southeast,Florida,SMB,Distributor,Apparel,Uniforms,Service Polo,38,30.52,0.1083,13.96
ORD-03047,2024-08-26,West,Colorado,SMB,Distributor,Industrial,Maintenance,Lubricant Kit,18,68.48,0.103,39.33
ORD-03048,2025-11-01,West,California,SMB,Retail,Furniture,Desks,Studio Desk,6,471.25,0.1112,276.49
ORD-03049,2025-02-12,Midwest,Ohio,SMB,Retail,Office Supplies,Paper,Recycled Paper Pack,23,21.87,0.0944,9.62
ORD-03050,2024-10-25,West,Colorado,Consumer,Online,Furniture,Chairs,Task Stool,2,192.77,0.1467,109.25
ORD-03051,2024-07-17,West,Colorado,SMB,Distributor,Apparel,Safety Wear,Protective Jacket,31,89.37,0.1235,31.96
ORD-03052,2025-06-03,Southwest,Texas,Consumer,Online,Office Supplies,Organizers,Desk Organizer,14,30.97,0.112,14.26
ORD-03053,2025-08-18,Southeast,North Carolina,Consumer,Retail,Electronics,Accessories,Conference Cam,3,221.36,0.1777,144.01
ORD-03054,2025-08-10,Southeast,North Carolina,Consumer,Online,Apparel,Safety Wear,Protective Jacket,15,93.37,0.1387,43.94
ORD-03055,2025-06-22,West,Colorado,Enterprise,Direct Sales,Industrial,Tools,Inspection Kit,24,153.78,0.0924,81.72
ORD-03056,2025-03-30,Southwest,New Mexico,Consumer,Retail,Electronics,Networking,Smart Switch,3,329.13,0.1276,214.19
ORD-03057,2025-06-02,Midwest,Illinois,Enterprise,Direct Sales,Industrial,Components,Bearing Set,28,93.26,0.0692,52.42
ORD-03058,2025-04-08,Southwest,New Mexico,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,34,49.81,0.1003,20.38
ORD-03059,2025-02-28,Southeast,Florida,SMB,Distributor,Furniture,Desks,Modular Desk,4,578.33,0.1108,376.21
ORD-03060,2024-11-01,West,Colorado,Consumer,Online,Apparel,Branded Gear,Quarter Zip,15,44.54,0.1557,18.59
ORD-03061,2025-05-11,Northeast,Massachusetts,Enterprise,Direct Sales,Office Supplies,Ink,Toner Cartridge,97,84.99,0.0533,43.02
ORD-03062,2024-04-10,Northeast,New York,SMB,Direct Sales,Furniture,Storage,Wall Storage,1,333.51,0.1021,190.84
ORD-03063,2024-02-21,Midwest,Ohio,Consumer,Online,Electronics,Accessories,Dock Station,1,146.93,0.1372,98.78
ORD-03064,2024-08-18,Southeast,North Carolina,SMB,Distributor,Industrial,Components,Drive Assembly,9,404.85,0.0892,242.58
ORD-03065,2025-10-05,Southeast,North Carolina,SMB,Retail,Electronics,Networking,Smart Switch,8,302.82,0.1675,202.9
ORD-03066,2024-07-23,Southwest,Texas,SMB,Online,Office Supplies,Organizers,Label Pack,50,15.0,0.0906,7.5
ORD-03067,2024-08-27,Southeast,North Carolina,Consumer,Online,Electronics,Accessories,Conference Cam,4,224.09,0.1777,146.86
ORD-03068,2024-02-06,Northeast,New York,Consumer,Online,Furniture,Desks,Modular Desk,1,557.87,0.1536,359.59
ORD-03069,2024-02-08,Southeast,Georgia,Consumer,Retail,Electronics,Accessories,Pro Headset,1,195.48,0.1732,123.21
ORD-03070,2025-06-03,West,Colorado,SMB,Direct Sales,Electronics,Networking,Secure Gateway,4,421.1,0.1193,278.9
ORD-03071,2025-12-05,Northeast,Pennsylvania,Consumer,Online,Office Supplies,Organizers,Archive Bin,30,48.52,0.0827,23.41
ORD-03072,2025-05-03,Northeast,Massachusetts,Consumer,Retail,Industrial,Tools,Torque Wrench,1,173.97,0.1046,102.61
ORD-03073,2024-01-05,West,Washington,Consumer,Distributor,Industrial,Components,Bearing Set,2,94.4,0.0966,55.76
ORD-03074,2024-10-08,Midwest,Illinois,Enterprise,Direct Sales,Industrial,Components,Bearing Set,26,96.26,0.0745,57.73
ORD-03075,2024-05-24,West,Washington,Consumer,Online,Apparel,Uniforms,Shift Uniform,20,46.46,0.155,22.73
ORD-03076,2025-05-31,Northeast,Massachusetts,Consumer,Retail,Electronics,Accessories,Conference Cam,2,204.43,0.1306,144.8
ORD-03077,2025-07-20,Midwest,Michigan,Consumer,Retail,Apparel,Safety Wear,Protective Jacket,11,82.43,0.1061,34.97
ORD-03078,2024-04-25,West,Washington,SMB,Direct Sales,Industrial,Tools,Torque Wrench,12,184.52,0.0985,95.74
ORD-03079,2024-07-27,Southwest,Texas,Consumer,Direct Sales,Electronics,Networking,Smart Switch,4,319.05,0.1092,224.86
ORD-03080,2025-08-06,West,Colorado,Enterprise,Direct Sales,Industrial,Maintenance,Seal Pack,6,56.39,0.0916,34.15
ORD-03081,2025-01-17,Southeast,Georgia,Enterprise,Distributor,Apparel,Uniforms,Team Hoodie,44,57.06,0.1002,26.24
ORD-03082,2024-05-13,Southeast,Florida,Enterprise,Direct Sales,Industrial,Components,Hydraulic Valve,4,313.46,0.0925,178.11
ORD-03083,2024-02-08,Southwest,New Mexico,Enterprise,Distributor,Furniture,Storage,Filing Cabinet,5,253.69,0.1473,152.12
ORD-03084,2024-04-17,West,Colorado,SMB,Online,Apparel,Uniforms,Service Polo,36,35.17,0.1179,15.06
ORD-03085,2024-10-24,Southeast,North Carolina,SMB,Direct Sales,Electronics,Tablets,FieldTab Pro,4,712.39,0.1637,481.44
ORD-03086,2025-05-17,Southwest,Arizona,SMB,Retail,Industrial,Maintenance,Seal Pack,8,59.98,0.0956,29.23
ORD-03087,2025-07-21,Southeast,North Carolina,Consumer,Online,Apparel,Branded Gear,Event Tee,7,20.89,0.1222,8.49
ORD-03088,2024-01-30,Northeast,Pennsylvania,Consumer,Online,Apparel,Safety Wear,Safety Vest,18,27.14,0.1153,10.68
ORD-03089,2024-06-14,Northeast,Massachusetts,Consumer,Online,Furniture,Desks,Lift Desk,1,707.03,0.1494,397.45
ORD-03090,2024-02-19,Northeast,Pennsylvania,Consumer,Retail,Electronics,Tablets,Orbit Tablet,4,613.27,0.1258,429.74
ORD-03091,2025-11-29,Southwest,Arizona,Enterprise,Distributor,Furniture,Chairs,Ergo Chair,2,279.92,0.1592,167.93
ORD-03092,2024-01-29,Midwest,Ohio,Enterprise,Distributor,Apparel,Safety Wear,Safety Vest,50,27.2,0.0882,12.67
ORD-03093,2024-03-02,West,California,Consumer,Online,Furniture,Chairs,Task Stool,2,183.22,0.1302,112.49
ORD-03094,2025-12-22,Midwest,Illinois,SMB,Distributor,Apparel,Uniforms,Team Hoodie,28,59.16,0.1238,23.16
ORD-03095,2024-11-04,West,Washington,Consumer,Online,Apparel,Uniforms,Shift Uniform,8,50.11,0.1548,19.7
ORD-03096,2024-10-03,West,Colorado,SMB,Distributor,Industrial,Components,Drive Assembly,5,384.61,0.0911,208.85
ORD-03097,2025-04-17,Northeast,Pennsylvania,Consumer,Online,Furniture,Chairs,Ergo Chair,1,281.43,0.1576,176.76
ORD-03098,2025-10-29,West,Washington,Consumer,Online,Industrial,Tools,Torque Wrench,5,175.89,0.1078,95.91
ORD-03099,2024-10-14,Southeast,North Carolina,SMB,Distributor,Electronics,Tablets,FieldTab Pro,6,674.81,0.1789,460.53
ORD-03100,2024-07-03,Midwest,Michigan,SMB,Retail,Electronics,Accessories,Dock Station,4,143.04,0.1135,102.42
ORD-03101,2025-11-20,Midwest,Michigan,Consumer,Online,Office Supplies,Organizers,Label Pack,27,14.2,0.1154,6.17
ORD-03102,2024-01-06,West,California,Enterprise,Retail,Apparel,Safety Wear,Protective Jacket,53,87.05,0.1068,34.54
ORD-03103,2024-06-09,West,Colorado,Consumer,Online,Apparel,Branded Gear,Quarter Zip,10,40.68,0.1448,15.74
ORD-03104,2025-08-06,Southwest,Texas,Consumer,Online,Electronics,Tablets,Orbit Tablet,1,602.15,0.1377,389.15
ORD-03105,2024-03-25,Southeast,Georgia,SMB,Direct Sales,Industrial,Maintenance,Seal Pack,18,54.62,0.0803,29.11
ORD-03106,2025-03-22,Midwest,Illinois,Enterprise,Distributor,Electronics,Laptops,ThinkCore Laptop,4,972.96,0.1207,598.64
ORD-03107,2025-06-01,Midwest,Michigan,Enterprise,Direct Sales,Industrial,Tools,Diagnostic Meter,23,261.02,0.0577,154.35
ORD-03108,2024-01-09,West,Colorado,Consumer,Online,Office Supplies,Paper,Copy Paper Pack,15,19.3,0.0921,9.7
ORD-03109,2024-03-28,Midwest,Michigan,SMB,Direct Sales,Industrial,Components,Hydraulic Valve,16,298.3,0.0711,140.45
ORD-03110,2025-03-05,Southeast,Florida,Consumer,Online,Apparel,Branded Gear,Embroidered Cap,11,17.23,0.1118,8.17
ORD-03111,2025-03-23,Southeast,North Carolina,SMB,Online,Electronics,Tablets,FieldTab Pro,2,732.25,0.1778,473.92
ORD-03112,2025-02-07,West,Colorado,SMB,Distributor,Electronics,Tablets,Astra Tablet,8,576.14,0.1286,400.84
ORD-03113,2025-06-30,West,California,Enterprise,Online,Furniture,Desks,Lift Desk,2,702.49,0.1142,412.26
ORD-03114,2025-07-08,Southeast,Georgia,Consumer,Distributor,Electronics,Laptops,Apex Workstation,1,1284.66,0.1783,885.31
ORD-03115,2025-07-19,Southwest,Arizona,Consumer,Online,Furniture,Desks,Lift Desk,3,736.48,0.1691,472.39
ORD-03116,2024-02-18,Northeast,Pennsylvania,SMB,Distributor,Electronics,Tablets,Orbit Tablet,1,645.86,0.1286,448.69
ORD-03117,2025-08-27,Southeast,North Carolina,Enterprise,Distributor,Electronics,Accessories,Pro Headset,9,174.64,0.1597,112.4
ORD-03118,2024-06-10,West,Colorado,Enterprise,Online,Furniture,Chairs,Task Stool,2,191.15,0.1133,105.29
ORD-03119,2024-08-06,West,California,Enterprise,Direct Sales,Furniture,Chairs,Task Stool,7,197.3,0.1061,114.17
ORD-03120,2025-07-03,Northeast,Pennsylvania,Enterprise,Distributor,Electronics,Accessories,Conference Cam,9,208.01,0.1095,134.21
ORD-03121,2024-02-22,Southeast,North Carolina,Enterprise,Distributor,Electronics,Networking,Secure Gateway,4,407.24,0.1698,285.1
ORD-03122,2025-03-08,Midwest,Michigan,SMB,Distributor,Industrial,Tools,Inspection Kit,15,134.98,0.0855,79.67
ORD-03123,2024-10-15,Southeast,North Carolina,SMB,Retail,Office Supplies,Paper,Copy Paper Pack,72,17.68,0.0701,8.07
ORD-03124,2025-04-28,West,California,Consumer,Online,Electronics,Tablets,FieldTab Pro,4,739.83,0.1241,495.15
ORD-03125,2025-05-17,Southeast,North Carolina,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,32,43.68,0.1021,19.14
ORD-03126,2024-10-07,West,Washington,Enterprise,Direct Sales,Apparel,Safety Wear,Protective Jacket,38,83.32,0.1159,36.65
ORD-03127,2025-11-05,Midwest,Ohio,Consumer,Distributor,Electronics,Networking,Secure Gateway,2,409.47,0.1332,290.63
ORD-03128,2025-12-27,West,California,Consumer,Retail,Electronics,Networking,Mesh Router,2,246.7,0.1494,160.15
ORD-03129,2024-09-25,Midwest,Illinois,SMB,Distributor,Industrial,Maintenance,Lubricant Kit,16,73.98,0.076,42.63
ORD-03130,2024-08-15,Midwest,Ohio,Enterprise,Direct Sales,Office Supplies,Writing,Notebook Set,47,26.78,0.0752,12.47
ORD-03131,2024-03-19,Northeast,Massachusetts,Enterprise,Online,Furniture,Desks,Lift Desk,4,751.3,0.1308,461.18
ORD-03132,2024-08-23,Southwest,Texas,SMB,Direct Sales,Electronics,Networking,Smart Switch,1,292.03,0.1001,195.84
ORD-03133,2025-11-08,Northeast,Pennsylvania,Enterprise,Direct Sales,Office Supplies,Organizers,Desk Organizer,124,32.55,0.0502,13.64
ORD-03134,2024-01-01,Southwest,Texas,Consumer,Retail,Office Supplies,Organizers,Desk Organizer,24,33.75,0.0953,16.13
ORD-03135,2024-01-19,Northeast,Pennsylvania,SMB,Distributor,Furniture,Chairs,Summit Chair,1,384.05,0.1173,250.42
ORD-03136,2024-03-24,West,Colorado,Enterprise,Direct Sales,Industrial,Components,Hydraulic Valve,10,304.29,0.083,186.58
ORD-03137,2025-01-29,Southeast,North Carolina,Consumer,Distributor,Apparel,Safety Wear,Hi-Vis Hoodie,6,61.09,0.1175,24.59
ORD-03138,2024-01-14,West,Colorado,Consumer,Retail,Apparel,Branded Gear,Event Tee,20,20.56,0.1358,7.97
ORD-03139,2024-08-14,Northeast,New York,Enterprise,Online,Office Supplies,Writing,Gel Pen Bundle,84,17.25,0.0846,7.52
ORD-03140,2024-07-30,Southwest,Texas,Consumer,Retail,Electronics,Laptops,Nimbus Laptop,1,1225.32,0.1327,748.21
ORD-03141,2025-11-21,Southwest,New Mexico,SMB,Direct Sales,Electronics,Accessories,Conference Cam,7,225.1,0.1128,157.71
ORD-03142,2024-08-07,Southeast,North Carolina,Enterprise,Direct Sales,Apparel,Safety Wear,Hi-Vis Hoodie,19,66.3,0.0854,27.68
ORD-03143,2024-10-06,West,Washington,Enterprise,Online,Office Supplies,Writing,Notebook Set,94,30.18,0.0764,14.25
ORD-03144,2024-07-23,Midwest,Illinois,SMB,Distributor,Industrial,Maintenance,Seal Pack,10,57.57,0.078,30.06
ORD-03145,2025-07-22,Midwest,Illinois,Enterprise,Retail,Industrial,Maintenance,Seal Pack,20,57.84,0.0564,34.56
ORD-03146,2024-05-24,Northeast,New York,Consumer,Retail,Furniture,Desks,Lift Desk,2,636.36,0.1429,351.88
ORD-03147,2025-09-23,Midwest,Michigan,Consumer,Retail,Industrial,Maintenance,Lubricant Kit,2,77.47,0.0831,40.1
ORD-03148,2025-04-01,West,Washington,Consumer,Retail,Apparel,Uniforms,Shift Uniform,10,46.39,0.139,20.68
ORD-03149,2025-03-19,Southeast,North Carolina,Consumer,Online,Industrial,Tools,Diagnostic Meter,4,271.88,0.1123,167.62
ORD-03150,2024-06-24,Northeast,New York,Consumer,Online,Electronics,Networking,Mesh Router,1,230.93,0.1239,147.57
ORD-03151,2025-10-13,Northeast,Massachusetts,Consumer,Online,Apparel,Safety Wear,Protective Jacket,20,89.68,0.1366,41.52
ORD-03152,2024-04-01,West,California,SMB,Online,Electronics,Networking,Smart Switch,6,285.75,0.129,200.51
ORD-03153,2025-01-25,Southeast,Georgia,SMB,Direct Sales,Electronics,Laptops,Apex Workstation,7,1310.61,0.152,831.44
ORD-03154,2025-01-07,Northeast,Pennsylvania,Consumer,Retail,Office Supplies,Organizers,Desk Organizer,29,29.59,0.087,13.35
ORD-03155,2025-11-01,Northeast,New York,SMB,Retail,Industrial,Tools,Inspection Kit,9,139.64,0.1039,70.05
ORD-03156,2025-03-20,West,Colorado,Enterprise,Distributor,Office Supplies,Paper,Premium Paper Box,134,51.44,0.0779,21.43
ORD-03157,2025-12-27,Midwest,Michigan,Enterprise,Distributor,Apparel,Uniforms,Team Hoodie,36,59.72,0.1118,22.17
ORD-03158,2025-10-10,West,California,Consumer,Online,Office Supplies,Organizers,Desk Organizer,12,31.83,0.098,15.83
ORD-03159,2024-07-21,Southeast,Florida,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,2,934.92,0.1922,624.05
ORD-03160,2025-05-31,Southeast,Florida,Consumer,Online,Furniture,Desks,Lift Desk,2,715.72,0.1305,428.29
ORD-03161,2025-07-09,West,California,SMB,Online,Electronics,Laptops,Nimbus Laptop,3,1222.08,0.113,819.4
ORD-03162,2025-11-21,Southwest,Texas,SMB,Direct Sales,Industrial,Maintenance,Seal Pack,16,56.53,0.0894,27.19
ORD-03163,2024-12-06,Southeast,North Carolina,Enterprise,Direct Sales,Furniture,Desks,Modular Desk,6,567.26,0.0959,332.32
ORD-03164,2025-06-17,Southeast,Florida,Consumer,Online,Electronics,Networking,Secure Gateway,1,434.89,0.178,289.8
ORD-03165,2024-05-20,Midwest,Ohio,Enterprise,Direct Sales,Electronics,Tablets,FieldTab Pro,2,789.15,0.0954,524.97
ORD-03166,2024-04-02,Southwest,New Mexico,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,7,242.87,0.1487,163.52
ORD-03167,2024-05-04,West,Washington,SMB,Online,Industrial,Components,Bearing Set,18,98.18,0.1025,53.34
ORD-03168,2025-12-28,West,California,Enterprise,Distributor,Furniture,Storage,Wall Storage,8,350.74,0.1123,219.23
ORD-03169,2025-04-14,Southwest,New Mexico,Enterprise,Direct Sales,Furniture,Storage,Filing Cabinet,4,262.4,0.1458,160.0
ORD-03170,2025-10-03,Midwest,Illinois,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,32,43.75,0.0903,15.44
ORD-03171,2025-10-23,Southwest,Texas,Enterprise,Direct Sales,Office Supplies,Paper,Premium Paper Box,73,56.33,0.0655,23.57
ORD-03172,2024-03-11,Midwest,Ohio,SMB,Distributor,Office Supplies,Writing,Marker Kit,38,25.01,0.091,12.62
ORD-03173,2024-04-28,Midwest,Michigan,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,3,1008.54,0.1247,679.75
ORD-03174,2024-04-05,West,Colorado,Consumer,Retail,Electronics,Tablets,Astra Tablet,4,575.53,0.1208,408.02
ORD-03175,2025-07-13,Southeast,Georgia,SMB,Distributor,Electronics,Tablets,FieldTab Pro,8,681.66,0.1646,451.87
ORD-03176,2024-02-17,Northeast,Pennsylvania,Enterprise,Distributor,Industrial,Maintenance,Filter Module,9,144.81,0.0994,80.11
ORD-03177,2025-12-05,Northeast,Pennsylvania,Enterprise,Distributor,Electronics,Networking,Secure Gateway,11,403.75,0.1193,262.28
ORD-03178,2024-06-26,West,Colorado,Enterprise,Online,Apparel,Uniforms,Service Polo,20,32.12,0.1311,15.62
ORD-03179,2025-04-11,Midwest,Michigan,Consumer,Online,Electronics,Accessories,Dock Station,3,151.48,0.1414,99.01
ORD-03180,2025-07-26,Midwest,Ohio,Consumer,Online,Furniture,Desks,Modular Desk,2,547.67,0.1589,307.3
ORD-03181,2025-04-07,Southeast,Florida,Consumer,Online,Apparel,Branded Gear,Embroidered Cap,15,18.27,0.1357,8.76
ORD-03182,2024-10-07,Northeast,New York,Consumer,Retail,Electronics,Laptops,Nimbus Laptop,2,1208.06,0.1324,774.4
ORD-03183,2025-08-08,Southeast,Georgia,Consumer,Retail,Apparel,Uniforms,Team Hoodie,11,53.78,0.1133,22.46
ORD-03184,2025-03-12,West,Colorado,SMB,Online,Office Supplies,Writing,Notebook Set,20,26.13,0.0874,14.1
ORD-03185,2025-02-02,Midwest,Illinois,SMB,Distributor,Industrial,Tools,Inspection Kit,18,150.05,0.0653,82.63
ORD-03186,2024-06-30,Midwest,Illinois,SMB,Retail,Furniture,Chairs,Task Stool,3,192.34,0.1269,108.32
ORD-03187,2024-10-24,Southeast,Florida,Enterprise,Direct Sales,Electronics,Networking,Smart Switch,3,296.52,0.15,192.48
ORD-03188,2025-11-18,Midwest,Ohio,Enterprise,Distributor,Electronics,Laptops,Apex Workstation,3,1356.72,0.1237,917.88
ORD-03189,2024-06-12,Midwest,Michigan,SMB,Retail,Electronics,Accessories,Pro Headset,1,180.69,0.117,114.28
ORD-03190,2024-06-23,Northeast,New York,Consumer,Retail,Office Supplies,Organizers,Label Pack,24,15.24,0.0724,6.33
ORD-03191,2024-04-22,Midwest,Michigan,Enterprise,Retail,Industrial,Components,Drive Assembly,6,405.3,0.062,214.22
ORD-03192,2024-04-23,West,California,SMB,Retail,Office Supplies,Paper,Premium Paper Box,27,55.08,0.089,29.93
ORD-03193,2025-08-04,Midwest,Michigan,Enterprise,Direct Sales,Industrial,Components,Drive Assembly,6,438.05,0.06,218.66
ORD-03194,2025-04-26,Northeast,Massachusetts,SMB,Retail,Furniture,Storage,Wall Storage,4,309.61,0.126,180.83
ORD-03195,2024-05-28,Southwest,New Mexico,SMB,Retail,Office Supplies,Paper,Recycled Paper Pack,74,23.75,0.085,10.5
ORD-03196,2024-03-08,Southwest,New Mexico,SMB,Online,Apparel,Branded Gear,Embroidered Cap,18,18.53,0.1189,8.31
ORD-03197,2024-06-14,Midwest,Ohio,Enterprise,Direct Sales,Industrial,Components,Hydraulic Valve,10,314.0,0.0491,174.12
ORD-03198,2025-12-14,Southeast,Georgia,SMB,Online,Electronics,Laptops,Nimbus Laptop,2,1173.19,0.177,784.01
ORD-03199,2024-12-29,West,California,Enterprise,Distributor,Office Supplies,Paper,Premium Paper Box,90,48.51,0.0915,24.45
ORD-03200,2025-05-01,Southeast,Georgia,SMB,Online,Industrial,Tools,Torque Wrench,16,165.93,0.0898,92.66
ORD-03201,2024-12-09,Midwest,Ohio,Consumer,Retail,Apparel,Uniforms,Shift Uniform,8,48.55,0.1241,22.38
